2.519718269473974169e-04,5.285325685829903725e-02,6.865710593160219144e-01,2.547729144853057570e-01,2.347811342342476845e-03,1.228979532920699159e-04,1.863834775538067824e-05,3.061449870036086953e-03
9.590410609561288114e-04,3.337370270367796821e-02,6.732365997253179080e-01,2.841609952831861130e-01,4.211684534986649860e-03,2.691523680828933622e-04,8.966994022113524007e-05,3.699154383571161015e-03
3.252238170388245791e-03,1.586617696990256371e-02,6.601885632008444027e-01,3.104831902236832031e-01,5.973487791212225492e-03,4.022274143635427282e-04,3.290469636610418537e-04,3.505069265944805654e-03
1.189793428254247443e-02,3.563177704929741153e-03,6.463404131189984803e-01,3.290440652648752295e-01,5.814485268528208663e-03,3.144708013220531622e-04,9.837254144712164264e-04,2.041728144332494339e-03
3.596250576003716393e-02,4.200662637043105305e-04,6.282990315516884250e-01,3.292385588080720682e-01,3.489257615368103211e-03,1.120618582028603220e-04,1.767930294614650406e-03,7.105878483125743121e-04
6.531805669870049957e-02,8.656011777211139707e-05,6.088095140924408843e-01,3.213156158790072547e-01,2.083217450102010405e-03,4.285011060207578832e-05,2.044415228940138496e-03,2.997704224350272641e-04
9.404061270208188827e-02,2.606946589424961571e-05,5.900542975119985600e-01,3.123458306612159063e-01,1.331213821763666157e-03,1.904576242973947482e-05,2.032475973987847139e-03,1.504541006280294346e-04
